libusbmuxd 2.0.2-1
libutempter 1.2.1-1
libuv 1.41.0-1
libva 2.11.0-1
libva-mesa-driver 21.0.1-1
libva-utils 2.11.0-1
libva-vdpau-driver 0.7.4-5
libvdpau 1.4-1
libvirt 1:7.1.0-3
libvirt-glib 4.0.0-1
libvirt-python 1:7.1.0-1
libvirt-storage-gluster 1:7.1.0-3
libvirt-storage-iscsi-direct 1:7.1.0-3
libvirt-storage-rbd 1:7.1.0-3
libvisual 0.4.0-8
libvoikko 4.3.1-1
libvorbis 1.3.7-2
libvpx 1.10.0-1
libvterm 0.1.3.git1.65dbda-1
libwacom 1.9-1
libwebp 1.2.0-1
libwnck3 3.36.0-1
libwpe 1.10.0-1
libx11 1.7.0-4
libx86 1.1-8
libxau 1.0.9-3
libxaw 1.0.14-1
libxcb 1.14-1
libxcomposite 0.4.5-3
libxcrypt 4.4.18-1
libxcursor 1.2.0-2
libxdamage 1.1.5-3
libxdg-basedir 1.2.0-5
libxdmcp 1.1.3-3
libxext 1.3.4-3
libxfixes 5.0.3-4
libxfont2 2.0.4-3
libxft 2.3.3-2
libxi 1.7.10-3
libxinerama 1.1.4-3
libxkbcommon 1.1.0-2
libxkbcommon-x11 1.1.0-2
libxkbfile 1.1.0-2
libxklavier 5.4-3
libxml2 2.9.10-8
libxmu 1.1.3-2
libxnvctrl 460.67-1
libxpm 3.5.13-2
libxrandr 1.5.2-3
libxrender 0.9.10-4
libxres 1.2.0-2
libxshmfence 1.3-2
libxslt 1.1.34-5
libxss 1.2.3-3
libxt 1.2.1-1
libxtst 1.2.3-4
libxv 1.0.11-4
libxvmc 1.0.12-3
libxxf86vm 1.1.4-4
libyaml 0.2.5-1
libyuv r2212+dfaf7534-2
libzen 0.4.38-2
libzip 1.7.3-2
licenses 20200427-1
lightdm 1:1.30.0-4
lightdm-webkit-theme-aether-git 2.2.2-1
lightdm-webkit2-greeter 2.2.5-4
lilv 0.24.12-1
links 2.22-1
linux 5.11.11.arch1-1
linux-api-headers 5.10.13-1
linux-firmware 20210315.3568f96-1
linux-headers 5.11.11.arch1-1
lirc 1:0.10.1-8
lldb 11.1.0-1
llvm 11.1.0-1
llvm-libs 11.1.0-1
lm_sensors 1:3.6.0.r41.g31d1f125-1
lmdb 0.9.29-1
log4cplus 2.0.5-1
lolcat 100.0.0-3
lsof 4.94.0-1
lttng-ust 2.12.0-3
lua 5.4.3-1
lua51 5.1.5-9
lua52 5.2.4-5
lua53 5.3.6-1
luajit 2.0.5-3
luit 20201003-1
luxcorerender 2:2.5.beta1-1
lvm2 2.03.11-5
lxmenu-data 0.1.5-3
lynx 2.8.9-3
lz4 1:1.9.3-1
lzo 2.10-3
lzop 1.04-3
m4 1.4.18-3
mailcap 2.1.49-1
make 4.3-3
man-db 2.9.4-1
mbedtls 2.25.0-1
mc 4.8.25-3
mcpp 2.7.2-7
md4c 0.4.7-1
mdadm 4.1-2
media-player-info 24-2
mediainfo 20.09-1
menu-cache 1.1.0-2
mesa 21.0.1-1
meson 0.57.1-1
mingw-w64-binutils 2.35.1-1
mingw-w64-crt 8.0.0-1
mingw-w64-gcc 10.2.0-2
mingw-w64-headers 8.0.0-1
mingw-w64-winpthreads 8.0.0-1
minizip 1:1.2.11-4
mjpegtools 2.2.0beta-1
mkinitcpio 30-1
mkinitcpio-busybox 1.32.1-3
mlt 6.24.0-1
mobile-broadband-provider-info 20201225-1
mono 6.12.0.107-1
mono-addins 1.3.3-3
mono-msbuild 16.8.xamarinxplat.2020.07.30.15.02-2
mono-msbuild-sdkresolver 16.8.xamarinxplat.2020.07.30.15.02-2
mono-tools 4.2-2
mpfr 4.1.0-1
mpg123 1.26.5-1
mplayer 38157-4
msgpack-c 3.3.0-2
mtdev 1.1.6-1
mtools 4.0.26-1
multimc-git 0.6.12.r18.g43cf6476-1
nano 5.6.1-1
nb-git 5.7.8.r1626.gb9a3a6b7-1
nccl 2.8.4-1
ncurses 6.2-1
ndctl 71.1-1
neofetch 7.1.0-2
neon 0.31.2-1
neovim 0.4.4-1
nerd-fonts-complete 2.1.0-6
nerd-fonts-dejavu-complete 2.1.0-3
net-snmp 5.9-3
net-tools 2.10-1
netpbm 10.73.33-1
netstandard-targeting-pack 5.0.4.sdk104-1
nettle 3.7.2-1
network-manager-applet 1.20.0-2
networkmanager 1.30.2-1
networkmanager-openconnect 1.2.7dev+49+gc512d5a-1
networkmanager-openvpn 1.8.12-1
networkmanager-pptp 1.2.9dev+10+gb41b0d0-3
networkmanager-vpnc 1.2.7dev+20+gdca3aea-2
ninja 1.10.2-1
nm-connection-editor 1.20.0-2
nmap 7.91-1
node-gyp 7.1.2-1
nodejs 15.12.0-1
noto-fonts-cjk 20201206-2
noto-fonts-emoji 20200916-1
npm 7.7.6-1
npth 1.6-3
nspr 4.30-1
nss 3.63-1
ntfs-3g 2017.3.23-5
numactl 2.0.14-1
nuspell 4.2.0-2
nvidia 460.67-5
nvidia-settings 460.67-1
nvidia-utils 460.67-1
nvm-git 0.37.2.r43.gc26bd93-1
oath-toolkit 2.6.6-1
obs-studio 26.1.2-2
ocl-icd 2.2.14-1
odt2txt 0.5-4
onednn 2.1-1
oniguruma 6.9.6-1
openal 1.21.1-1
openblas 0.3.14-1
opencl-clhpp 2.0.13-1
opencl-headers 2:2020.12.18-1
opencl-nvidia 460.67-1
opencollada 1:1.6.68-2
opencolorio1 1.1.1-2
openconnect 1:8.10-1
opencore-amr 0.1.5-5
opendoas 6.8.1-3
openexr 2.5.5-1
openimagedenoise 1.3.0-1
openimageio 2.2.12.0-1
openjpeg 1.5.2-3
openjpeg2 2.4.0-1
openmpi 4.0.5-3
openresolv 3.12.0-1
openrgb-git r1434.501a1ff4-1
openshadinglanguage 1.11.12.0-1
openssh 8.5p1-1
openssl 1.1.1.k-1
openssl-1.0 1.0.2.u-1
opensubdiv 3.4.3-5
openvdb 8.0.1-1
openvpn 2.5.1-1
openxr 1.0.14-1
opus 1.3.1-2
orc 0.4.32-1
os-prober 1.78-1
osinfo-db 20210312-1
ostree 2021.1-1
p11-kit 0.23.22-1
p7zip 1:17.03-1
pacman 5.2.2-3
pacman-contrib 1.4.0-1
pacman-mirrorlist 20210302-1
pahole 1.20-2
pam 1.5.1-1
pambase 20200721.1-2
pandoc 2.13-1
pandoc-crossref 0.3.10.0-19
pango 1:1.48.4-1
pangomm 2.46.0-1
paper 2.3-2
paprefs 1.1-2
parted 3.4-2
paru-git 1.4.0.r15.g20388e3-1
pasystray 0.7.1-2
patch 2.7.6-8
pavucontrol 1:4.0-2
pciutils 3.7.0-1
pcmanfm 1.3.2-1
pcre 8.44-1
pcre2 10.36-1
pcsclite 1.9.1-1
perl 5.32.1-1
perl-alien-build 2.38-1
perl-alien-libxml2 0.17-1
perl-archive-zip 1.68-3
perl-autovivification 0.18-6
perl-b-hooks-endofscope 0.24-3
perl-business-isbn 3.004-7
perl-business-isbn-data 20140910.003-7
perl-business-ismn 1.201-4
perl-business-issn 1.003-4
perl-capture-tiny 0.48-4
perl-class-accessor 0.51-2
perl-class-data-inheritable 0.08-9
perl-class-factory-util 1.7-10
perl-class-inspector 1.36-3
perl-class-load 0.25-2
perl-class-singleton 1.5-4
perl-clone 0.45-2
perl-data-compare 1.25-8
perl-data-dump 1.23-6
perl-data-optlist 0.110-6
perl-data-uniqid 0.12-8
perl-datetime 1.54-1
perl-datetime-calendar-julian 0.04-6
perl-datetime-format-builder 0.8100-7
perl-datetime-format-strptime 1.75-4
perl-datetime-locale 1.22-2
perl-datetime-timezone 2.44-1
perl-devel-stacktrace 2.03-4
perl-dist-checkconflicts 0.11-6
perl-encode-locale 1.05-7
perl-error 0.17029-2
perl-eval-closure 0.14-6
perl-exception-class 1.44-4
perl-exporter-tiny 1.002002-2
perl-ffi-checklib 0.27-2
perl-file-chdir 0.1011-4
perl-file-find-rule 0.34-7
perl-file-listing 6.14-1
perl-file-next 1.18-2
perl-file-sharedir 1.116-4
perl-file-sharedir-install 0.13-4
perl-file-slurp-tiny 0.004-6
perl-file-slurper 0.012-4
perl-file-which 1.24-1
perl-html-parser 3.76-1
perl-html-tagset 3.20-10
perl-http-cookies 6.10-1
perl-http-daemon 6.06-2
perl-http-date 6.05-3
perl-http-message 6.29-1
perl-http-negotiate 6.01-8
perl-image-exiftool 12.16-1
perl-inc-latest 0.500-7
perl-io-html 1.004-1
perl-io-socket-ssl 2.069-1
perl-io-string 1.08-12
perl-ipc-run3 0.048-8
perl-libwww 6.53-1
perl-lingua-translit 0.28-5
perl-list-allutils 0.16-2
perl-list-moreutils 0.430-1
perl-list-moreutils-xs 0.430-1
perl-list-someutils 0.56-4
perl-list-utilsby 0.11-4
perl-log-log4perl 1.54-1
perl-lwp-mediatypes 6.02-8
perl-lwp-protocol-https 6.10-1
perl-mailtools 2.21-4
perl-math-round 0.07-4
perl-mime-charset 1.012.2-7
perl-module-build 0.4231-3
perl-module-implementation 0.09-6
perl-module-runtime 0.016-2
perl-mozilla-ca 20200520-3
perl-mro-compat 0.13-5
perl-namespace-autoclean 0.29-2
perl-namespace-clean 0.27-6
perl-net-http 6.21-1
perl-net-ssleay 1.88-2
perl-number-compare 0.03-10
perl-package-deprecationmanager 0.17-6
perl-package-stash 0.39-1
perl-package-stash-xs 0.29-4
perl-params-util 1.102-1
perl-params-validate 1.29-5
perl-params-validationcompiler 0.30-3
perl-parse-recdescent 1.967015-2
perl-parse-yapp 1.21-3
perl-path-tiny 0.118-1
perl-perlio-utf8-strict 0.007-6
perl-regexp-common 2017060201-3
perl-role-tiny 2.001004-2
perl-sort-key 1.33-9
perl-specio 0.43-2
perl-sub-exporter 0.987-6
perl-sub-exporter-progressive 0.001013-6
perl-sub-identify 0.14-8
perl-sub-install 0.928-6
perl-sub-name 0.26-2
perl-term-readkey 2.38-5
perl-test-fatal 0.016-1
perl-text-bibtex 0.85-6
perl-text-csv 2.00-1
perl-text-glob 0.11-7
perl-text-roman 3.5-7
perl-tie-cycle 1.225-5
perl-timedate 2.33-2
perl-tk 804.036-1
perl-try-tiny 0.30-5
perl-unicode-linebreak 2019.001-3
perl-uri 5.09-1
perl-variable-magic 0.62-5
perl-www-robotrules 6.02-8
perl-xml-libxml 2.0206-1
perl-xml-libxml-simple 0.99-4
perl-xml-libxslt 1.99-2
perl-xml-namespacesupport 1.12-4
perl-xml-sax 1.02-1
perl-xml-sax-base 1.09-4
perl-xml-writer 0.625-6
pgadmin4 4.30-1
phodav 2.5-1
picom-jonaburg-git 0.1-4
pigz 2.6-1
pinentry 1.1.1-1
pipes.sh 1.3.0-1
pipewire 1:0.3.24-1
pixman 0.40.0-1
pkcs11-helper 1.27.0-1
pkgconf 1.7.3-1
pkgfile 21-2
plank 0.11.89-2
playerctl 2.3.1-1
plymouth 0.9.5-6
polkit 0.118-1
polkit-gnome 0.105-5
polkit-qt5 0.113.0-2
poppler 21.03.0-1
poppler-glib 21.03.0-1
poppler-qt5 21.03.0-1
popt 1.18-1
portaudio 1:19.6.0-7
postgresql 13.2-1
postgresql-libs 13.2-1
postman-bin 8.0.9-1
potrace 1.16-2
ppp 2.4.8-1
pptpclient 1.10.0-2
procps-ng 3.3.17-1
projectm 3.1.12-1
protobuf 3.15.6-1
psmisc 23.4-1
psutils 2.04-1
ptex 2.3.2-2
pugixml 1.11.4-1
pulseaudio 14.2-3
pulseaudio-alsa 1:1.2.2-2
pulseaudio-bluetooth 14.2-3
pulseaudio-equalizer 14.2-3
pulseaudio-qt 1.2-2
purpose 5.80.0-1
pybind11 2.6.2-1
pycuda-headers 2020.1-6
pyenv 1.2.24.1-1
pygments-base16 1.0.3-1
python 3.9.2-1
python-alembic 1.4.3-3
python-apipkg 1.5-5
python-appdirs 1.4.4-3
python-astor 0.8.1-3
python-astunparse 1.6.3-3
python-attrs 20.3.0-3
python-babel 2.9.0-1
python-backcall 0.2.0-3
python-bcrypt 3.2.0-3
python-beaker 1.11.0-6
python-beautifulsoup4 4.9.3-4
python-bleach 3.3.0-1
python-blinker 1.4-9
python-brotli 1.0.9-4
python-cachecontrol 0.12.6-3
python-cached-property 1.5.2-3
python-cachetools 4.2.1-1
python-cairo 1.20.0-3
python-certifi 2020.12.5-1
python-cffi 1.14.5-1
python-chardet 4.0.0-1
python-cjkwrap 2.2-7
python-click 7.1.2-4
python-colorama 0.4.4-3
python-commonmark 0.9.1-3
python-contextlib2 0.6.0.post1-3
python-cryptography 3.4.7-1
python-dateutil 2.8.1-5
python-decorator 4.4.2-3
python-distlib 0.3.1-2
python-distro 1.5.0-3
python-dnspython 1:1.16.0-3
python-docker 4.4.4-1
python-docker-pycreds 0.4.0-7
python-dockerpty 0.4.1-8
python-docopt 0.6.2-9
python-docutils 0.16-4
python-dotenv 0.16.0-1
python-editor 1.0.4-6
python-extras 1.0.0-8
python-filelock 3.0.12-5
python-fixtures 3.0.0-10
python-flask 1.1.2-4
python-flask-babelex 0.9.4-3
python-flask-compress 1.8.0-1
python-flask-gravatar 0.5.0-5
python-flask-login 0.5.0-3
python-flask-mail 0.9.1-6
python-flask-migrate 2.7.0-1
python-flask-paranoid 0.2-6
python-flask-principal 0.4.0-6
python-flask-script 2.0.6-7
python-flask-security-too 3.3.3-3
python-flask-sqlalchemy 2.4.4-3
python-flask-wtf 0.14.3-3
python-flatbuffers 1.12.0-3
python-future 0.18.2-5
python-gast03 0.3.3-1
python-gobject 3.40.1-1
python-google-auth 1.28.0-1
python-google-auth-oauthlib 0.4.3-1
python-greenlet 1.0.0-1
python-grpcio 1.36.4-1
python-gssapi 1.6.12-2
python-h5py 3.2.1-1
python-html5lib 1.1-6
python-idna 3.1-1
python-importlib-metadata 3.7.3-1
python-iniconfig 1.1.1-1
python-itsdangerous 1.1.0-6
python-jedi 0.18.0-1
python-jinja 2.11.3-2
python-jsonschema 3.2.0-4
python-keras-applications 1.0.8-6
python-keras-preprocessing 1.1.2-4
python-latexcodec 2.0.1-3
python-ldap3 2.9-1
python-lxml 4.6.3-1
python-mako 1.1.4-1
python-markdown 3.3.4-1
python-markupsafe 1.1.1-7
python-mimeparse 1.6.0-8
python-more-itertools 8.6.0-3
python-msgpack 1.0.2-2
python-mutagen 1.45.1-3
python-nose 1.3.7-10
python-numpy 1.20.2-1
python-oauthlib 3.1.0-6
python-olefile 0.46-4
python-opt_einsum 3.3.0-3
python-ordered-set 4.0.2-3
python-packaging 20.9-1
python-pagelabels 1.2.0-1
python-paramiko 2.7.2-3
python-parso 1:0.8.1-1
python-passlib 1.7.4-3
python-pasta 0.2.0-3
python-pbr 5.5.1-3
python-pdfrw 0.4-6
python-pdftotext 2.1.5-2
python-pep517 0.10.0-1
python-pexpect 4.8.0-3
python-pickleshare 0.7.5-5
python-pillow 8.1.2-1
python-pip 20.3.1-1
python-pluggy 0.13.1-4
python-ply 3.11-7
python-progress 1.5-5
python-prompt_toolkit 3.0.18-1
python-protobuf 3.15.6-1
python-psutil 5.8.0-1
python-psycopg2 2.8.6-3
python-ptyprocess 0.7.0-1
python-py 1.10.0-1
python-pyasn1 0.4.8-4
python-pyasn1-modules 0.2.8-4
python-pybtex 0.24.0-1
python-pycparser 2.20-3
python-pycryptodome 3.10.1-1
python-pycuda 2020.1-6
python-pygments 2.8.1-1
python-pymupdf 1.18.10-1
python-pynacl 1.4.0-3
python-pynvim 0.4.3-1
python-pyopenssl 20.0.1-1
python-pyparsing 2.4.7-3
python-pyperclip 1.8.2-1
python-pyqt5 5.15.4-1
python-pyqt5-sip 12.8.1-3
python-pyrsistent 0.17.3-3
python-pysocks 1.7.1-4
python-pystemmer 2.0.1-3
python-pytest 6.2.2-1
python-pytools 2021.2.1-1
python-pytube 10.6.0-1
python-pytz 2021.1-1
python-pyxdg 0.27-1
python-rapidfuzz 1.3.3-1
python-requests 2.25.1-1
python-requests-futures 1.0.0-3
python-requests-oauthlib 1.3.0-4
python-resolvelib 0.5.4-1
python-retrying 1.3.3-9
python-rich 10.0.1-1
python-roman 3.3-2
python-rsa 4.7.2-1
python-scrypt 0.8.17-3
python-setuptools 1:54.2.0-1
python-simplejson 3.17.2-4
python-six 1.15.0-3
python-soupsieve 2.2.1-1
python-speaklater 1.3-9
python-spotdl 3.5.0-1
python-spotipy 2.17.1-1
python-sqlalchemy 1.3.23-1
python-sqlparse 0.4.1-3
python-sshtunnel 0.1.5-5
python-stem 1.8.0-3
python-tensorboard_plugin_wit 1.7.0-2
python-tensorflow-cuda 2.4.1-6
python-tensorflow-estimator 2.3.0-4
python-tensorflow-serving-api 2.3.0-2
python-termcolor 1.1.0-10
python-testtools 2.4.0-3
python-texttable 1.6.3-3
python-toml 0.10.2-3
python-torrequest 0.1.0-3
python-tqdm 4.59.0-1
python-traitlets 5.0.5-1
python-typing_extensions 3.7.4.3-3
python-urllib3 1.26.4-1
python-virtualenv 20.4.3-1
python-wcwidth 0.2.5-3
python-webencodings 0.5.1-6
python-websocket-client 0.58.0-1
python-werkzeug 1.0.1-4
python-wheel 0.36.2-1
python-wrapt 1.12.1-4
python-wtforms 2.2.1-10
python-xlib 0.29-1
python-yaml 5.4.1.1-1
python-ytmusicapi 0.15.0-1
python-zipp 3.4.1-1
python2 2.7.18-3
python2-appdirs 1.4.4-3
python2-asn1crypto 1.4.0-3
python2-backports 1.0-3
python2-cachecontrol 0.12.6-3
python2-cffi 1.14.5-1
python2-chardet 4.0.0-1
python2-colorama 0.4.4-3
python2-configparser 4.0.2-2
python2-contextlib2 0.6.0.post1-3
python2-cryptography 3.3.2-1
python2-distlib 0.3.1-2
python2-distro 1.5.0-3
python2-enum34 1.1.9-1
python2-futures 3.3.0-2
python2-greenlet 1.0.0-1
python2-html5lib 1.1-6
python2-idna 2.10-4
python2-importlib-metadata 2.1.1-1
python2-ipaddress 1.0.23-2
python2-linecache2 1.0.0-3
python2-msgpack 0.6.2-4
python2-ordered-set 3.1.1-3
python2-packaging 20.9-1
python2-pathlib2 2.3.5-1
python2-pep517 0.10.0-1
python2-pip 20.3.1-1
python2-ply 3.11-7
python2-progress 1.5-5
python2-pycparser 2.20-3
python2-pyopenssl 20.0.1-1
python2-pyparsing 2.4.7-3
python2-requests 2.25.1-1
python2-resolvelib 0.5.4-1
python2-retrying 1.3.3-9
python2-scandir 1.10.0-3
python2-setuptools 2:44.1.1-1
python2-six 1.15.0-3
python2-toml 0.10.2-3
python2-traceback2 1.4.0-5
python2-trollius 2.1.post2-1
python2-unittest2 1.1.0-6
python2-urllib3 1.26.4-1
python2-webencodings 0.5.1-6
python2-zipp 1:1.1.1-1
qalculate-gtk 3.17.0-1
qca 2.3.2-1
qdirstat-git 20210327.2e78d47-1
qemu 5.2.0-4
qemu-arch-extra 5.2.0-4
qemu-block-gluster 5.2.0-4
qemu-block-iscsi 5.2.0-4
qemu-block-rbd 5.2.0-4
qt1-git 1.1.2r14.46b0d20-1
qt5-base 5.15.2-5
qt5-declarative 5.15.2-1
qt5-graphicaleffects 5.15.2-1
qt5-imageformats 5.15.2-1
qt5-location 5.15.2-2
qt5-multimedia 5.15.2-1
qt5-networkauth 5.15.2-1
qt5-quick3d 5.15.2-2
qt5-quickcontrols 5.15.2-1
qt5-quickcontrols2 5.15.2-1
qt5-sensors 5.15.2-1
qt5-serialport 5.15.2-1
qt5-speech 5.15.2-1
qt5-svg 5.15.2-1
qt5-tools 5.15.2-3
qt5-wayland 5.15.2-1
qt5-webchannel 5.15.2-1
qt5-webengine 5.15.3-3
qt5-webkit 5.212.0alpha4-9
qt5-websockets 5.15.2-1
qt5-x11extras 5.15.2-1
qt6-base 6.1.0beta2-1
qt6-declarative 6.1.0beta2-1
qt6-imageformats 6.1.0beta2-1
qt6-svg 6.1.0beta2-1
qt6-tools 6.1.0beta2-1
qt6-translations 6.1.0beta2-1
qtcreator 4.14.2-1
ranger 1.9.3-3
raptor 2.0.15-15
rav1e 0.4.0-1
re2 1:20210202-1
read-edid 3.0.2-3
readability-cli 2.2.3_pre-1
readline 8.1.0-2
recode 3.7.8-1
redis 6.2.1-2
reflector 2021-1
rest 0.8.1-3
rhash 1.4.1-1
ripgrep 12.1.1-1
ripgrep-all-git 0.9.7.alpha.0.232.ge49e6c1-1
rofi 1.6.1-1
rpcbind 1.2.5-3
rsync 3.2.3-3
rtkit 0.13-1
rtmpdump 1:2.4.r96.fa8646d-6
rttr 0.9.6-3
ruby 3.0.0-2
ruby-diff-lcs 1.4.4-2
ruby-irb 1.3.4-4
ruby-manpages 0.6.1-4
ruby-optimist 3.0.1-2
ruby-paint 2.2.1-2
ruby-rainbow 3.0.0-6
ruby-rdoc 6.3.0-3
ruby-reline 0.2.4-3
ruby-rspec 3.8.0-4
ruby-rspec-core 3.8.0-4
ruby-rspec-expectations 3.8.1-4
ruby-rspec-mocks 3.8.0-4
ruby-rspec-support 3.8.0-4
ruby-term-ansicolor 1.7.1-2
ruby-tins 1.26.0-2
rubygems 3.2.15-1
run-parts 4.11.2-1
runc 1.0.0rc93-2
rustup 1.23.1-1
samba 4.14.2-1
sane 1.0.32-3
sbc 1.5-2
sdl 1.2.15-14
sdl2 2.0.14-1
sdl_net 1.2.8-5
sdl_sound 1.0.3-8
seabios 1.14.0-1
seahorse 1:3.38.1-1
sed 4.8-1
semver 7.3.5-2
serd 0.30.10-1
sg3_utils 1.45-1
shaderc 2020.5-1
shadow 4.8.1-4
shared-mime-info 2.0+57+gc1d1c70-1
sherlock-git r1505.253ffa8-1
signon-kwallet-extension 21.03.80-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-2
signond 8.60-3
slang 2.3.2-2
smbclient 4.14.2-1
smpeg 0.4.5-5
snap-pac 2.3.3-1
snap-pac-grub 1.0.4-4
snapper 0.8.16-1
snapper-gui-git 0.1.r7.gf0c67ab-1
snappy 1.1.8-2
solid 5.80.0-1
sonnet 5.80.0-1
sord 0.16.8-1
sound-theme-freedesktop 0.8-4
soundtouch 2.2-1
source-highlight 3.1.9-4
spandsp 0.0.6-3
speedtest-cli 2.1.2-3
speex 1.2.0-3
speexdsp 1.2.0-2
spice 0.14.3-3
spice-gtk 0.39-3
spicetify-cli-git v1.2.1.r3.g4d8b98b-1
spicetify-themes-git r682.095e13d-1
spirv-tools 2020.7-1
spotify 1:1.1.55.498-2
sqlite 3.35.3-1
sratom 0.6.8-1
srt 1.4.2-1
startup-notification 0.12-7
stoken 0.92-4
strace 5.11-1
sudo 1.9.6.p1-1
svt-av1 0.8.6-2
svt-hevc 1.5.0-1
syntax-highlighting 5.80.0-1
sysfsutils 2.1.1-1
systemd 248-1
systemd-libs 248-1
systemd-sysvcompat 248-1
t1lib 5.1.2-8
t1utils 1.42-1
taglib 1.12-1
talloc 2.3.2-1
tar 1.34-1
tbb 2020.3-1
tcl 8.6.11-1
tdb 1.4.3-4
telegram-desktop 2.7.1-1
tensorboard 2.4.1-1
tensorflow-cuda 2.4.1-6
termcap 1.3.1-6
terminal_dimensions-git r2.8e34b6f-1
termius-beta 7.5.4-1
termpdf-git r151.651506e-1
termpdf.py-git r0.gf697237-1
tevent 1:0.10.2-3
texinfo 6.7-3
texlive-bin 2020.54586-11
texlive-core 2020.57066-2
texlive-latexextra 2020.57067-1
texlive-pictures 2020.57065-1
the_silver_searcher 2.2.0-2
thin-provisioning-tools 0.9.0-1
thunderbird 78.9.0-1
thunderbird-i18n-en-us 78.9.0-1
tig 2.5.3-1
tinyxml 2.6.2-7
tk 8.6.11.1-1
tracker3 3.1.0-1
transmission-cli 3.00-2
trash-cli 0.17.1.14-6
trayer 1.1.8-2
tre 0.8.0-6
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-fira-code 5.2-1
ttf-fira-mono 2:3.206-4
ttf-meslo-nerd-font-powerlevel10k 1.000-3
ttf-opensans 1.101-2
ttf-symbola 13.00-8
twolame 0.4.0-2
tzdata 2021a-1
udisks2 2.9.2-1
ueberzug 18.1.9-2
ufw 0.36-5
unace 2.5-11
unibilium 2.1.0-2
unrar 1:6.0.4-1
unzip 6.0-14
upower 0.99.11-3
usbmuxd 1.1.1-1
usbredir 0.8.0-2
util-linux 2.36.2-1
util-linux-libs 2.36.2-1
v4l-utils 1.20.0-1
vde2 2.3.2-16
vid.stab 1.1-3
vifm 0.11-1
virglrenderer 0.8.2-1
virt-install 3.2.0-1
virt-manager 3.2.0-1
visual-studio-code-insiders-bin 1616690391-1
vkd3d 1.2-1
vlc 3.0.12-3
vmaf 1.5.3-1
volume_key 0.3.12-5
vpnc 1:0.5.3.r468.r81-2
vte-common 0.64.0-1
vte3 0.64.0-1
vulkan-headers 1:1.2.173-1
vulkan-icd-loader 1.2.172-1
vulkan-tools 1.2.172-1
w3m 0.5.3.git20200507-2
wavpack 5.4.0-1
wayland 1.19.0-1
wayland-protocols 1.20-1
webkit2gtk 2.32.0-1
webrtc-audio-processing 0.3.1-2
wget 1.21.1-1
which 2.21-5
wildmidi 0.4.3-3
wine-gecko 2.47.2-1
wine-mono 6.0.0-1
wine-staging 6.5-2
winetricks 20210206-1
wireless_tools 30.pre9-3
woff2 1.0.2-3
wpa_supplicant 2:2.9-8
wpebackend-fdo 1.8.2-1
wxgtk-common 3.0.5.1-2
wxgtk3 3.0.5.1-2
x264 3:0.161.r3039.544c61f-1
x265 3.5-1
xarchiver 0.5.4.17-1
xbitmaps 1.1.2-2
xcb-proto 1.14.1-3
xcb-util 0.4.0-3
xcb-util-cursor 0.1.3-3
xcb-util-image 0.4.0-3
xcb-util-keysyms 0.4.0-3
xcb-util-renderutil 0.3.9-3
xcb-util-wm 0.4.1-3
xcb-util-xrm 1.3-2
xclip 0.13-3
xdg-dbus-proxy 0.1.2-2
xdg-desktop-portal 1.8.0-1
xdg-desktop-portal-wlr 0.2.0-1
xdg-user-dirs 0.17-3
xdg-utils 1.1.3+19+g9816ebb-1
xdotool 3.20160805.1-3
xf86-input-libinput 0.30.0-1
xf86-video-vesa 2.5.0-1
xfsprogs 5.11.0-1
xkeyboard-config 2.32-1
xmlsec 1.2.31-1
xmobar-git 0.37.r18.g61d075d-1
xmonad-contrib-git v0.16.r407.g902c2bb1-1
xmonad-git v0.15.r67.g4a0b166-1
xorg-appres 1.0.5-2
xorg-bdftopcf 1.1-2
xorg-docs 1.7.1-3
xorg-font-util 1.3.2-2
xorg-fonts-100dpi 1.0.3-7
xorg-fonts-75dpi 1.0.3-7
xorg-fonts-alias-100dpi 1.0.4-1
xorg-fonts-alias-75dpi 1.0.4-1
xorg-fonts-alias-misc 1.0.4-1
xorg-fonts-encodings 1.0.5-2
xorg-fonts-misc 1.0.3-10
xorg-iceauth 1.0.8-2
xorg-mkfontscale 1.2.1-2
xorg-server 1.20.10-3
xorg-server-common 1.20.10-3
xorg-server-devel 1.20.10-3
xorg-server-xephyr 1.20.10-3
xorg-server-xnest 1.20.10-3
xorg-server-xvfb 1.20.10-3
xorg-sessreg 1.1.2-2
xorg-setxkbmap 1.3.2-2
xorg-smproxy 1.0.6-3
xorg-util-macros 1.19.3-1
xorg-x11perf 1.6.1-2
xorg-xauth 1.1-2
xorg-xbacklight 1.2.3-2
xorg-xcmsdb 1.0.5-3
xorg-xcursorgen 1.0.7-2
xorg-xdpyinfo 1.3.2-4
xorg-xdriinfo 1.0.6-2
xorg-xev 1.2.4-1
xorg-xgamma 1.0.6-3
xorg-xhost 1.0.8-2
xorg-xinput 1.6.3-2
xorg-xkbcomp 1.4.5-1
xorg-xkbevd 1.1.4-3
xorg-xkbutils 1.0.4-4
xorg-xkill 1.0.5-2
xorg-xlsatoms 1.1.3-2
xorg-xlsclients 1.1.4-2
xorg-xmessage 1.0.5-2
xorg-xmodmap 1.0.10-2
xorg-xpr 1.0.5-2
xorg-xprop 1.2.5-1
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.0-2
